1,1
308,1
101,4
84,1
19,1
92,2
67,2
66,1
34,3
12,3
25,3
45,1
104,1
24,4
18,1
95,1
41,2
40,2
65,1
44,2
35,2
103,3
60,1
16,1
32,1
29,1
15,3
77,2
93,1
98,1
14,2
21,1
5,2
31,1
13,2
71,2
64,1
102,1
47,1
28,3
100,2
39,2
9,3
73,2
94,1
329,1
17,2
78,1
10,2
83,1
7,3
72,1
63,2
11,1
8,3
55,1
126,1
26,1
151,1
158,1
