1,1
306,1
99,1
86,1
16,1
90,1
65,2
64,1
36,1
6,1
27,1
44,1
101,1
21,1
68,1
20,1
96,1
37,1
40,1
42,2
34,1
38,1
100,3
57,1
17,1
32,1
29,1
25,2
13,2
76,1
104,1
95,1
93,1
15,2
26,1
22,1
5,1
8,1
30,1
77,1
14,1
71,1
63,1
49,1
