1,1
310,1
100,5
86,1
18,3
90,1
67,2
66,2
37,2
7,5
25,2
44,3
105,1
20,1
65,1
19,2
98,2
42,2
38,2
33,4
39,1
103,2
57,2
17,2
32,1
31,2
26,5
16,2
75,1
101,2
95,2
92,1
13,1
22,1
6,3
12,6
29,3
81,1
73,2
61,1
48,1
10,2
11,4
71,2
94,1
330,1
15,2
79,1
9,2
82,1
40,1
72,1
102,1
64,1
8,3
63,1
14,4
126,1
27,1
150,1
5,1
45,1
157,1
24,1
46,1
23,2
1001,1
152,1
194,1
30,1
465,1
56,1
238,1
719,1
558,1
203,1
74,1
124,1
88,1
50,1
59,1
151,1
